Код;Наименование показателя;бюджетное ?Московский государственный университет имени М.В.Ломоносова?;"бюджетное ""Санкт-Петербургский государственный университет""";автономное ?Национальный исследовательский университет ?Высшая школа экономики?;автономное ?Национальный исследовательский ядерный университет ?МИФИ?;"автономное ""Московский физико-технический институт (национальный исследовательский университет)""";автономное ?Национальный исследовательский технологический университет ?МИСиС?;автономное ?Новосибирский национальный исследовательский государственный университет?;автономное ?Национальный исследовательский университет ИТМО?;автономное ?Национальный исследовательский Томский государственный университет?;автономное ?Национальный исследовательский Томский политехнический университет?;автономное Первый Московский государственный медицинский университет имени И.М. Сеченова Минздрава (Сеченовский Университет);автономное ?Уральский федеральный университет имени первого Президента России Б.Н. Ельцина?;автономное ?Тюменский государственный университет?;"автономное ""Казанский (Приволжский) федеральный университет""";автономное ?Российский университет дружбы народов?;автономное ?Санкт-Петербургский политехнический университет Петра Великого?;автономное ?Самарский национальный исследовательский университет имени академика С.П. Королева?;"автономное ""Балтийский федеральный университет имени Иммануила Канта""";"автономное ""Южно-Уральский государственный университет (национальный исследовательский университет)""";автономное ?Дальневосточный федеральный университет?;автономное ?Санкт-Петербургский государственный электротехнический университет ?ЛЭТИ? им. В.И. Ульянова (Ленина)? (СПбГЭТУ ?ЛЭТИ?);автономное ?Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского?;"автономное ""Сибирский федеральный университет""";бюджетное ?Московский государственный технический университет имени Н.Э.Баумана (национальный исследовательский университет)?;автономное ?Белгородский государственный национальный исследовательский университет?;"автономное ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина""";бюджетное ?Иркутский национальный исследовательский технический университет?;"бюджетное ""Казанский национальный исследовательский технологический университет""";"бюджетное ""Казанский национальный исследовательский технический университет им. А.Н. Туполева-КАИ""";бюджетное ?Национальный исследовательский университет ?МЭИ?;"бюджетное ""Московский авиационный институт (национальный исследовательский университет)""";"бюджетное ""Национальный исследовательский Московский государственный строительный университет""";"автономное ""Национальный исследовательский университет ""Московский институт электронной техники"" (НИУ МИЭТ)";"бюджетное ?Пермский государственный национальный исследовательский университет""";"автономное ""Российский национальный исследовательский медицинский университет имени Н.И. Пирогова"" Минздрава";бюджетное ?Национальный исследовательский Мордовский государственный университет им. Н.П.Огарева?;бюджетное ?Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского?;"бюджетное ""Санкт-Петербургский горный университет""";"бюджетное ""Пермский национальный исследовательский политехнический университет""";бюджетное ?Санкт-Петербургский национальный исследовательский Академический университет имени Ж.И. Алферова Российской академии наук?;автономное ?Северо-Восточный федеральный университет имени М.К. Аммосова?;автономное ?Северный (Арктический) федеральный университет имени М. В. Ломоносова?.;автономное ?Северо-Кавказский федеральный университет?;автономное ?Крымский федеральный университет имени В.И.Вернадского?;"автономное ""Южный федеральный университет"" (ЮФУ)";"бюджетное ""Финансовый университет при Правительстве Российской Федерации""";"бюджетное ""Российский химико-технологический университет имени Д.И. Менделеева""";"бюджетное ""Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации""";бюджетное ?Московский политехнический университет?;автономное ?Московский государственный институт международных отношений (университет) Министерства иностранных дел Российской Федерации?;"бюджетное ""Московский педагогический государственный университет""";бюджетное ?МИРЭА - Российский технологический университет?;"бюджетное ""Московский государственный психолого-педагогический университет""";бюджетное ?Российский экономический университет имени Г.В. Плеханова?;"бюджетное ""Московский государственный технологический университет ""СТАНКИН""";"бюджетное ""Российский государственный аграрный университет - МСХА имени К.А.Тимирязева""";бюджетное ?Алтайский государственный университет?;"бюджетное ""Воронежский государственный университет""";автономное ?Волгоградский государственный университет?;бюджетное ?Кубанский государственный университет?;бюджетное ?Донской государственный технический университет?;бюджетное ?Калмыцкий государственный университет имени Б.Б. Городовикова?;бюджетное ?Вятский государственный университет?;бюджетное ?Кемеровский государственный университет?;бюджетное ?Нижегородский государственный технический университет им. Р.Е. Алексеева?;"бюджетное ""Ярославский государственный университет им. П.Г. Демидова""";бюджетное ?Саратовский государственный технический университет имени Гагарина Ю.А.?;бюджетное ?Сибирский государственный университет науки и технологий имени академика М.Ф. Решетнева?;бюджетное ?Тольяттинский государственный университет?;бюджетное ?Петрозаводский государственный университет?;бюджетное ?Ульяновский государственный университет?;бюджетное ?Тульский государственный университет?;"бюджетное ""Омский государственный технический университет"" (ОмГТУ)";бюджетное ?Воронежский государственный технический университет?;"бюджетное ""Магнитогорский государственный технический университет им. Г.И. Носова""";бюджетное ?Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых?;"бюджетное ?Волгоградский государственный технический университет? (ФГБОУ ВО ""ВолгГТУ"")";бюджетное ?Орловский государственный университет имени И.С.Тургенева?;"бюджетное ""Белгородский государственный технологический университет им. В.Г. Шухова""";бюджетное ?Новосибирский государственный технический университет?;"бюджетное ""Тюменский индустриальный университет""";бюджетное ?Уфимский государственный нефтяной технический университет?;бюджетное ?Сибирский государственный медицинский университет? Минздрава;бюджетное ?Первый Санкт-Петербургский государственный медицинский университет имени академика И.П. Павлова? Минздрава;бюджетное ?Казанский государственный медицинский университет? Минздрава;бюджетное ?Приволжский исследовательский медицинский университет? Минздрава;"бюджетное ""Северо-Западный государственный медицинский университет имени И.И. Мечникова"" Минздрава";бюджетное ?Московский государственный медико-стоматологический университет имени А.И. Евдокимова? Минздрава;бюджетное ?Волгоградский государственный медицинский университет? Минздрава;"бюджетное ""Самарский государственный технический университет""";"бюджетное ""Казанский государственный энергетический университет""";бюджетное ?Кузбасский государственный технический университет имени Т.Ф. Горбачева?;бюджетное ?Башкирский государственный университет?;"бюджетное ""Ивановский государственный химико-технологический университет""";"бюджетное ""Иркутский государственный университет""";"бюджетное ""Томский государственный университет систем управления и радиоэлектроники""";бюджетное ?Санкт-Петербургский государственный технологический институт (технический университет)?;"бюджетное МО  ""Университет ""Дубна""";бюджетное ?Омский государственный университет им. Ф.М. Достоевского?;"бюджетное ""Дагестанский государственный университет""";"бюджетное ""Челябинский государственный университет""";"бюджетное ""Томский государственный педагогический университет""";"бюджетное ""Пензенский государственный университет""";"бюджетное ""Тверской государственный университет""";бюджетное ?Удмуртский государственный университет?;"бюджетное ""Уфимский государственный авиационный технический университет""";"бюджетное ""Оренбургский государственный университет""";бюджетное ?Саратовский государственный медицинский университет имени В.И. Разумовского? Минздрава;"бюджетное ""Уральский государственный экономический университет""";бюджетное ?Тамбовский государственный технический университет?;автономное ?Санкт-Петербургский государственный университет аэрокосмического приборостроения?
8;Число предприятий, с которыми заключены договоры на подготовку специалистов;98;1;3;241;122;0;266;59;0;97;144;189;50;179;271;156;7;524;61;0;102;136;60;247;188;116;73;236;62;290;101;77;34;41;160;39;71;32;123;0;441;81;0;89;1059;0;1;486;28;0;0;213;0;896;1;763;142;120;43;607;59;34;0;495;88;23;43;1535;4;635;24;75;70;430;325;96;25;110;314;71;79;177;0;0;74;0;99;0;85;1102;70;75;1290;32;95;48;20;0;24;62;34;437;109;27;367;39;114;0;68;143;63
9;Число предприятий, являющихся базами практики, с которыми оформлены договорные отношения;738;1650;403;241;99;716;266;534;0;373;246;718;913;2183;878;1530;1481;523;3057;3827;116;768;787;2682;1184;525;851;878;746;720;365;226;356;1866;114;685;173;560;392;0;744;3429;0;723;2473;4006;259;1638;198;1276;0;213;586;430;798;763;925;386;265;2135;3433;302;0;1584;292;175;385;386;1833;635;1118;343;320;156;325;1816;138;432;1265;349;503;701;780;234;511;0;488;0;85;1102;70;215;1290;230;1213;1224;1087;518;539;487;2784;437;1163;179;367;1861;561;0;139;151;850
10;Общий объем средств, поступивших (за отчетный год) от выполнения НИОКР, выполненных собственными силами;6083491,8;2927688,6;4653591,1;2198928,1;3689245,2;1996357;812946,3;2994531,5;1863213,5;1463698,8;910459,2;1526247,1;673841,5;1890658,3;856619,5;1937381;530844,2;330831;519133,8;535811;392383,8;1261242;707987,8;2937516,2;925553,5;719839,9;203696,4;547853,5;608875,9;1348906,6;1727991;886211,6;612441,9;429421,1;1298603,9;167319,8;504546,9;1492456,4;1153307,4;93843,8;343089,6;189666,5;250418,1;8619,9;1622742,3;712689,3;585841,3;1740181,9;128142;237480,7;184608,2;887664,2;41241,8;297585,8;308093,8;343041,3;194922,8;177261,8;82743;76349;212464,8;24286,8;112596,2;293101,4;454763,8;142409,4;82265,6;169918;112675,4;279129,9;180495,8;96033,9;136182,8;124761,5;132316,3;104443,8;448271,4;97581,2;329277,7;336553,2;186074,1;212231,2;132496,7;304446,9;80335,2;262011,9;131600,7;1460634,6;60139,3;272191,9;182330,7;146374,7;170296,3;110145,2;361156;627467,8;129694,5;17120,3;48355,9;141433,5;54074,2;12472,5;103195,8;71598,5;153393,7;273809,8;97479,6;62226,6;39623,4;178861,5;135096,2
11;Общий объем средств, поступивших (за отчетный год) от выполнения работ, услуг, связанных с научными, научно-техническими, творческими услугами и разработками, выполненных собственными силами;6083491,8;3037157,7;4681153,6;2250589,9;3836427,9;2113353,2;816899,3;3072849,9;1875669,6;1478096,8;910459,2;1659821,4;691407,7;2880928,7;1005179,7;2380745,2;570640,1;356601,4;519133,8;637325,7;392383,8;1315396,5;731644,5;3041886,5;1065893,5;719839,9;204241,8;547853,5;608875,9;1541498,4;1938316,3;889384,7;764306,9;429421,1;1298603,9;167319,8;507013,4;1492456,4;1166249,8;93843,8;353027,2;305420,6;250418,1;8619,9;1871358,6;712689,3;649535,8;1740181,9;128142;237480,7;184608,2;1045303,2;47814,2;297585,8;316167,1;343041,3;196131,7;187214,8;83244,8;115057,5;212715,4;24406,8;112596,2;293101,4;454763,8;145652,3;82265,6;174797,5;125559,8;281670,8;189944,7;133924,9;159865,6;130291,6;134926,9;104443,8;456161,7;98886,3;345454;352666;186074,1;223469;132496,7;304446,9;80335,2;262011,9;131954,5;1460634,6;60139,3;624323,2;182330,7;146374,7;170296,3;130215,8;361156;780545;138959;20607,2;49140,5;143515,5;54074,2;14130,6;106675,5;82382,4;161583,8;277769,3;97479,6;62511,9;40559,8;203087,4;135692,2
12;Общее количество публикаций организации в расчете на 100 НПР;489,68;397,83;236,89;863,88;363,48;573,12;716,36;446,64;627,5;497,28;828,84;908,13;344,23;553,17;813,65;1055,66;271,22;404,3;402,8;177,52;358,5;332,62;346,28;602,65;964,77;387,51;533,27;362,16;658,07;618,58;316,58;775,48;286,45;739,39;246,88;191,38;747,28;644,2;334,16;167,46;209,02;363,68;353,45;512,15;390,92;1273,53;532,03;581,22;250,67;514,42;198,29;138,2;481,78;980,78;396,1;921,25;512,32;385,46;429,23;329,99;799,09;392;486,02;643,91;289,9;452,12;368,12;528,11;266,21;195,72;288,37;311,04;383,62;577,92;709,92;640,4;663,48;361,6;636,59;258,29;891,82;700,58;347,49;233,3;474,28;428;461,28;220,08;270;470;572,65;735,88;1324,47;585,1;591,17;303,24;335,66;769,58;507,91;1668,49;552,34;233,15;424,57;350,2;381,96;328,45;404,29;209,52;569,55;647,39;333,73
13;Количество бизнес-инкубаторов;1;1;1;1;1;0;1;0;1;1;0;3;1;0;2;1;0;0;1;0;0;1;0;1;1;0;1;0;1;2;2;0;1;0;1;1;1;0;1;0;2;0;1;0;2;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;0;2;0;0;0;0;0;0;2;2;0;1;0;0;2;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0
14;Количество технопарков;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;2;1;0;0;2;1;0;1;1;1;0;2;0;3;0;1;0;1;0;1;0;0;1;1;0;2;0;1;0;2;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;0;1;3;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0
15;Количество центров коллективного пользования научным оборудованием;10;1;0;1;1;2;3;1;12;1;0;3;2;4;2;2;5;0;4;3;1;6;1;3;2;1;1;1;1;5;1;1;3;1;4;3;2;3;8;1;2;1;2;5;15;2;1;0;1;0;1;1;0;1;1;3;4;1;11;2;1;1;0;2;2;1;14;2;0;1;1;0;5;2;1;1;1;0;3;4;1;2;1;0;1;0;0;0;1;1;2;1;1;1;2;1;0;1;0;1;1;0;1;1;1;2;1;1;0;0;0
16;Количество малых предприятий;11;21;3;14;17;33;7;24;34;42;2;46;7;23;6;9;13;6;42;15;8;13;14;21;32;4;40;38;18;9;4;4;13;12;3;16;8;0;18;1;14;4;7;2;10;5;22;0;7;0;0;8;0;1;9;3;17;24;3;1;16;15;7;19;7;16;7;2;22;32;1;12;18;22;8;19;11;3;110;11;3;20;7;0;1;1;3;0;3;6;4;8;10;3;0;17;3;7;12;5;1;3;4;17;7;6;1;1;0;12;5
17;Общая численность аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров;4076;2996;1093;577;855;554;453;961;723;850;2393;1118;266;1439;3458;968;609;552;524;516;270;571;713;880;1748;430;294;345;296;576;564;443;180;263;2184;886;355;375;495;43;723;315;493;1001;982;539;312;570;220;208;503;554;67;444;329;303;329;570;189;330;384;145;211;194;278;157;213;314;92;136;636;675;227;338;149;250;267;438;312;409;204;343;994;1391;896;957;1582;1650;1216;375;78;106;395;47;210;217;132;153;173;150;144;47;593;191;143;125;143;889;84;164;114
18;Доля аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров, обучающихся в очной форме;99,02;100;100;99,83;100;100;100;100;99,72;93,53;91,14;100;95,86;89,3;94,39;86,67;98,03;100;86,83;96,32;88,89;85,99;85,13;75,45;86,5;76,98;84,69;98,84;100;96,01;91,49;89,84;97,78;46,01;99,63;97,18;97,46;100;95,76;100;87,14;96,51;80,93;94,11;100;92,02;91,67;87,19;88,18;100;90,66;92,78;82,09;90,77;100;92,41;58,05;78,6;73,54;58,18;60,16;34,48;69,19;45,36;75,18;82,8;93,43;84,71;50;93,38;91,51;86,07;82,38;81,07;77,85;55,2;98,13;84,02;83,65;100;52,94;80,76;97,59;98,78;94,31;93,94;94,94;91,52;89,47;88,8;64,1;35,85;56,46;100;46,19;89,86;82,58;100;38,73;39,33;66,67;70,21;81,96;69,11;43,36;98,4;67,13;95,61;34,52;87,8;71,05
19;Общая численность докторантов;28;10;0;0;0;0;0;7;2;1;0;18;3;19;5;38;0;1;3;27;14;1;49;0;18;3;1;0;0;1;6;4;1;0;0;18;10;0;2;0;9;1;0;2;58;7;8;17;0;9;0;8;0;32;4;4;7;3;3;0;26;0;0;3;1;0;14;2;0;0;1;6;0;0;1;0;20;38;3;9;1;1;1;0;0;0;3;0;0;1;0;0;3;2;1;1;4;0;1;0;0;0;4;0;0;1;4;0;3;5;2
20;Число диссертационных советов;83;55;18;11;136;1;4;12;38;33;18;31;6;43;36;30;13;5;14;19;9;15;18;20;18;10;4;12;7;26;15;8;5;3;15;12;9;20;11;1;4;5;10;14;22;19;10;2;2;0;19;10;2;12;4;14;3;15;6;7;4;0;1;5;0;1;5;7;1;2;3;13;11;11;6;2;10;9;3;7;4;4;3;5;3;3;4;7;5;7;3;2;11;4;6;5;5;0;4;0;2;1;10;6;2;7;5;3;4;5;5
21;Общая численность работников образовательной организации (без внешних совместителей и работающих по договорам ГПХ);18703;9822;6655;2783;2641;2345;1579;3200;3468;3379;3335;6197;1929;5460;4498;4700;2641;1293;3897;5573;2001;3050;5511;6174;2081;2143;2156;3092;1889;3078;4211;2174;1555;1930;4904;2421;2683;1950;2415;315;2834;1584;2387;4349;4658;2877;1442;4729;1638;2118;2767;2721;773;2518;817;2044;1518;2438;949;2307;3698;784;1626;1155;1558;961;1591;2500;1289;1632;1370;1979;1864;2049;1372;1738;1981;1762;1476;2082;2525;2317;2183;1502;960;1081;1788;2812;1399;2861;746;950;1573;676;1861;1654;820;619;1174;1501;1392;707;2300;1056;1670;1717;1513;1492;938;990;1348
22;Общая численность ППС (без внешних совместителей и работающих по договорам ГПХ);4915;3361;1535;663;360;606;473;643;1021;1055;1755;2226;720;1992;1672;1609;1085;443;1326;1369;806;1083;2203;1963;916;842;791;993;607;1021;1574;708;375;724;1318;1073;964;623;814;25;1129;547;858;1720;1706;1041;527;1068;819;1186;1595;1103;265;976;344;764;518;1236;409;1156;1496;364;639;554;623;344;762;786;423;607;521;710;793;906;557;842;734;818;622;940;845;923;463;785;411;570;737;1015;706;923;382;448;706;217;868;413;375;219;427;677;575;245;1038;501;659;769;705;767;401;358;470
23;Общая численность научных работников (без внешних совместителей и работающих по договорам ГПХ);3505;396;609;36;326;132;110;177;427;227;121;482;73;463;38;178;61;97;205;119;29;234;124;163;100;24;26;8;22;65;45;100;67;20;180;12;64;49;48;53;108;24;63;19;755;54;24;399;17;47;34;38;44;111;15;14;29;33;17;36;41;1;18;43;26;7;9;36;26;11;65;11;40;7;35;14;32;18;19;46;16;2;15;137;3;0;19;37;32;31;9;13;29;49;100;145;39;0;8;15;16;14;5;18;14;42;24;22;10;9;9
24;Доля ППС, имеющих ученые степени;80,47;78,1;68,27;71,19;74,72;69,8;44,82;66,87;74,44;78,77;75,04;66,98;71,53;74,55;70,45;72,59;76,87;75,62;67,35;57,78;68,11;78,49;61,78;64,14;82,64;72,09;75,73;84,49;73,97;71,89;69,44;70,62;68,53;74,17;79,21;86,02;85,48;93,26;72,73;76;63,95;80,26;88,58;89,3;75,09;80,21;73,24;61,42;65,45;51,43;70,78;67;75,47;77,87;64,24;77,88;82,43;74,11;78,73;74,48;67,51;71,43;81,53;82,13;73,84;81,69;80,05;73,16;70,92;75,12;76,2;82,25;65,32;70,97;85,46;69,48;78,75;83,74;70,42;63,83;67,34;74,65;80,56;76,05;83,94;76,32;90,09;87,59;73,94;71,51;82,2;71,88;86,83;84,79;74,42;63,2;82,93;51,14;77,05;83,6;71,3;83,27;75,92;82,24;75,72;74,38;84,82;70,27;78,8;87,43;75,11
25;Доля научных работников, имеющих ученые степени;82,25;68,43;54,35;69,44;54,91;54,55;51,82;76,27;50,12;46,7;58,68;42,74;53,42;43,84;81,58;41,57;40,98;56,7;44,39;35,29;44,83;49,15;30,65;42,94;63;70,83;30,77;25;45,45;63,08;71,11;38;67,16;55;72,22;58,33;28,12;85,71;37,5;50,94;61,11;41,67;84,13;42,11;41,85;72,22;70,83;44,36;35,29;76,6;52,94;42,11;47,73;63,06;66,67;85,71;58,62;54,55;70,59;47,22;75,61;0;66,67;46,51;57,69;57,14;44,44;58,33;57,69;45,45;64,62;45,45;15;42,86;34,29;50;15,62;55,56;68,42;32,61;81,25;50;53,33;80,29;33,33;0;68,42;48,65;62,5;58,06;55,56;15,38;100;61,22;35;28,97;61,54;0;62,5;26,67;25;92,86;100;66,67;42,86;54,76;70,83;72,73;80;44,44;44,44
26;Доля ППС возрастной категории моложе 65 лет;69,38;75,63;86,12;62,75;70,56;74,42;81,4;84,45;76,49;81,61;85,36;75,2;89,31;88,25;84,39;76,2;76,22;77,2;81,98;77,28;64,27;81,35;81,84;65,77;90,07;66,03;76,74;78,15;68,53;60,92;59,34;76,13;70,13;82,46;73,52;89,38;78,11;82,83;75,55;60;82,64;88,48;87,76;84,88;84;82,23;69,26;82,02;71,31;76,22;79,56;74,25;81,51;83,91;70,64;77,75;89,58;77,75;92,42;83,65;82,95;78,02;85,76;91,7;67,09;75;84,38;81,55;83,22;82,87;81,77;75,07;82,85;77,81;87,61;78,86;76,43;87,04;84,57;74,36;84,02;81,58;77,32;75,54;84,43;86,49;71,37;79,61;85,13;73,67;80,1;70,76;87,54;84,79;80,76;71,43;60,8;77,17;85,01;80,35;86,26;84,08;84,59;79,04;86,34;76,07;88,94;82,4;86,28;83,8;66,81
27;Доля ППС возрастной категории моложе 40 лет;22,14;23,3;39,48;25,64;31,11;29,54;33,62;48,06;27,62;35,36;30,71;25,92;31,81;36,65;34,87;29,71;29,31;19,64;30,02;29,51;28,41;29,27;32,59;25,27;31,11;25,3;22,12;27,29;24,55;25,76;18,74;35,45;25,33;35,77;20,49;25,44;19,4;39,81;33,29;8;23,83;26,33;26,11;26,22;26,14;21,71;28,27;25,84;25,64;29,43;24,83;29,19;16,98;28,18;30,81;17,8;24,9;27,83;31,05;33,13;33,16;24,45;29,58;27,26;22,31;23,26;29,53;22,52;24,11;20,59;23,03;21,97;32,91;24,28;24,06;29,33;23,98;24,45;38,26;31,6;29,7;28,28;20,3;20,13;20,44;29,82;14,25;22,56;29,6;24,49;26,7;22,99;31,16;20,28;21,89;30,75;22,13;23,29;19,67;10,64;38,61;16,33;27,94;16,57;18,82;28,35;22,55;31,94;22,94;27,37;23,19
28;Средняя заработная плата ППС (без внешних совместителей и работающих по договорам ГПХ);157,42;123,3;196,93;196,57;179,95;169,88;111,43;179,62;104,87;87,5;161,54;90,84;107,69;88,02;185,22;130,55;82,09;75,29;67,74;84,9;119,81;81,22;94,99;154,74;64,9;175,13;89,82;97,78;89,13;175,62;161,62;157,05;165,65;73,2;153,82;56,14;57,97;146,17;129,65;95,9;136,73;91,52;55,36;57,27;64,41;155,84;156,82;172,83;151,55;159,11;161,81;161,79;164,3;156,92;217,49;153,3;56,61;63,51;66,4;73,64;61,78;50,61;60,31;82,64;86,83;72,76;58,81;90,64;72,22;83,71;61,75;102,26;79,34;67,74;69,27;64,48;63,07;54,96;64,6;80,22;89,71;73,28;83,45;109,58;77,19;68,07;128,76;157,3;59,57;80,3;88,96;77,43;71,04;54,74;97,72;106,28;126,13;109,39;64,37;50,71;88,22;76,74;60,37;63,12;65,45;73,49;64,34;60,08;84,12;58,61;118,41
29;Средняя заработная плата научных работников (без внешних совместителей и работающих по договорам ГПХ);122,6;123,72;237,05;435,9;183,77;249,44;200,81;220,64;255,3;101,19;204,31;122,09;118,43;90,3;192,07;171,55;102,35;86,25;80,21;167,55;168,28;166,4;92,21;151,88;168,17;327,47;89,21;58,12;74,35;367,81;250,27;303,92;160,76;123,08;171,61;37,52;112,83;154,53;153,33;102,71;128,34;74,73;84,57;42,29;80,2;229,29;157,5;230,48;85,23;225,58;217,6;305,09;155,1;144,41;192,71;149,64;81,17;95,6;93,92;127,61;121,43;53,54;56,22;164,44;78,02;166,74;68,86;152,94;100,58;141,9;127,12;167,02;102,05;120,58;92,79;74,83;82,09;106,59;72,56;158,87;81,36;94,64;98,12;117,01;118,75;80,17;121,95;161,02;62,55;165,83;211,13;108,27;75,56;72,81;147,98;150,74;134,27;0;87,23;58,28;112,89;91,59;54,43;59,28;109,25;175,35;77,26;117,07;80,08;168,66;181,68
30;Общая численность иностранных студентов, обучающихся по программам бакалавриата, специалитета, магистратуры;4444;3901;4159;1413;1034;1525;802;2920;2938;2781;3703;4219;1829;6685;7172;5037;1102;863;1953;1376;1873;1430;764;1197;2570;697;1037;2425;827;1765;1445;752;312;549;630;1847;1267;691;693;7;406;683;1186;1671;2420;1210;428;841;1509;1060;1788;922;109;1356;499;639;1550;1023;308;531;1660;1381;293;1021;275;44;505;428;1268;444;1765;1101;2108;806;345;599;1290;1888;1444;1916;1178;872;1732;728;1512;1291;457;748;1351;517;292;321;499;233;501;2024;587;161;431;180;381;375;1736;238;389;342;890;834;967;528;690
31;Доля иностранных студентов в общей численности студентов, обучающихся по программам бакалавриата, специалитета, магистратуры;11,95;18,09;11,75;24,75;14,41;18,61;9,88;21,72;22,52;26,08;22,39;12,09;10,84;18,51;26,87;17,01;7,41;11,09;9,29;8,07;18,86;7,62;3,18;5,36;15,56;7,55;6,59;14,69;8,72;10,59;7,64;6,39;6,85;4,36;6,92;12,4;7,15;8,19;5,21;2,99;2,65;7,08;6,76;8,01;10,63;5,87;6,28;3,73;13,54;12,39;8,37;3,55;2,31;7,26;11,75;5,04;13,34;5,92;4,2;2,33;5,72;18,48;1,64;8,22;2,89;0,73;3,88;2,78;7,89;5,16;16,51;5,85;13,61;4,91;3,24;3,84;9,54;12,79;10,95;13,65;6,11;5,41;24,67;13,25;26,73;26,14;9,36;9,29;21,55;3,11;3,01;4,5;3,37;6,15;3,23;16,51;6,73;4,62;5,89;1,72;2,7;5,38;9,49;2,98;2,43;2,91;6,3;12,52;7,18;6,77;5,45
32;Общее число образовательных программ высшего образования, реализуемых совместно с зарубежными вузами и ведущих к получению двух дипломов;6;14;46;35;7;15;24;18;16;12;5;22;6;10;106;28;14;1;9;10;9;13;2;19;7;1;5;2;9;82;14;0;1;3;3;4;1;29;2;0;7;4;13;0;7;25;0;19;0;21;2;11;3;33;8;1;42;5;1;1;6;0;0;0;0;0;1;1;0;4;1;0;0;0;1;4;0;0;1;13;4;5;0;0;1;4;0;0;0;2;3;0;2;0;0;9;7;1;0;0;0;1;1;0;1;1;0;0;2;2;0
33;Общая численность обучающихся по очной форме обучения по программам бакалавриата, специалитета, магистратуры, реализуемым совместно с зарубежными вузами и ведущим к получению двух дипломов;17;634;5528;334;21;12;792;875;76;234;15;1727;39;221;275;519;0;37;54;94;6;17;11;39;118;39;133;0;149;1044;360;0;3;10;57;43;8;21;17;0;114;185;62;0;90;64;0;252;0;475;1022;19;0;175;83;7;149;73;0;10;154;0;0;0;0;0;58;1;0;55;0;0;0;0;3;0;0;0;121;79;2;64;0;0;14;324;0;0;0;0;12;0;92;0;0;11;0;3;0;0;0;0;46;0;7;1;0;0;0;19;0
34;Общая численность иностранных аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров;420;617;138;75;163;118;79;172;144;178;212;190;25;235;1636;127;51;39;77;74;63;38;26;113;367;70;41;42;20;72;45;120;27;14;187;90;25;54;2;1;42;12;12;47;165;73;35;60;25;38;148;46;11;93;52;61;60;70;37;27;60;17;3;2;15;8;16;10;3;0;22;115;6;38;4;17;28;19;52;29;6;43;114;103;64;77;171;110;19;5;19;1;24;0;14;38;16;14;19;3;11;5;34;9;7;7;19;39;7;56;4
35;Число статей, подготовленных совместно с зарубежными организациями;2882;1276;1148;844;1033;713;1010;965;805;735;687;1825;177;950;851;752;141;145;822;314;63;228;275;205;128;101;39;54;93;180;72;113;31;28;352;69;230;182;49;36;157;48;84;74;372;243;0;81;26;60;8;88;31;531;34;59;336;124;82;70;155;20;39;23;69;54;55;56;38;31;24;24;76;35;68;146;28;82;133;93;37;38;56;210;115;47;85;27;10;49;228;35;147;42;72;38;30;279;28;24;73;56;91;21;19;115;39;53;45;33;47
36;Доходы вуза из иностранных источников на выполнение НИОКР;0;38051,2;125045,2;18542,9;27540,6;88719,3;8939;112551,2;38850,7;90421,9;0;6617,5;8647,7;23944,3;9917,8;34424,4;2880,3;21569,1;291,5;1526,8;40808,5;0;0;4730,4;135;11660,9;0;5515,9;3390,4;57034,9;21476,4;12506,2;0;8364,6;9290;10439,6;0;6705;4451,8;0;3720,9;20274,1;717,8;0;0;8500;422,6;0;0;1191,3;0;0;0;290,3;0;4252,4;0;10047,3;0;0;0;2925,7;2173,8;1233,8;1480;0;0;0;0;65120;4292;0;419,1;0;1274,8;1410,8;9269,1;0;0;1528,6;0;424,5;0;0;0;0;370,1;79153,8;0;0;0;0;1181,7;0;17747,9;2759,2;6842,8;0;0;0;0;0;2329,5;0;0;0;739,5;0;0;2471,8;3835,1
